Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
FN-CABLE-QSFP+3;Fortinet FN-CABLE-QSFP+3 40 GE DAC – fest konfektioniert, 3 m;"<p>Das Fortinet FN-CABLE-QSFP+3 ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 3 m verbindet es zwei QSFP+/QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP+3 ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 3 m verbindet das Kabel zwei QSFP+/QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP+3 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP+/QSFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 3 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp+3;0,05;0,20;FN-CABLE-QSFP+3;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP+3 40G DAC 3 m | Hexwaren;Original Fortinet FN-CABLE-QSFP+3 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 3 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP+/QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP+5;Fortinet FN-CABLE-QSFP+5 40 GE DAC – fest konfektioniert, 5 m;"<p>Das Fortinet FN-CABLE-QSFP+5 ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 5 m verbindet es zwei QSFP+/QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP+5 ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 5 m verbindet das Kabel zwei QSFP+/QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP+5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP+/QSFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp+5;0,05;0,20;FN-CABLE-QSFP+5;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP+5 40G DAC 5 m | Hexwaren;Original Fortinet FN-CABLE-QSFP+5 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 5 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP+/QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP+7-4PACK;Fortinet FN-CABLE-QSFP+7-4PACK 40 GE DAC (4er-Pack) – fest konfektioniert, 7 m;"<p>Das Fortinet FN-CABLE-QSFP+7-4PACK ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC), geliefert als 4er-Pack. Über eine Länge von 7 m verbindet jedes Kabel zwei QSFP+/QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP+7-4PACK ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden, geliefert als 4er-Pack.</p><p>Über eine Länge von 7 m verbindet jedes Kabel zwei QSFP+/QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP+7-4PACK ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP+/QSFP28-Steckplätzen vorgesehen. Es wird als 4er-Pack geliefert. Laut Datenblatt verbindet jedes Kabel zwei QSFP+-Ports über eine fest konfektionierte Länge von 7 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp+7-4pack;0,05;0,20;FN-CABLE-QSFP+7-4PACK;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP+7-4PACK DAC 7 m | Hexwaren;Original Fortinet FN-CABLE-QSFP+7-4PACK 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 7 m, 4er-Pack. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für QSFP+/QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FG-TRAN-QSFP-4XSFP;Fortinet FG-TRAN-QSFP-4XSFP MPO-Breakout-Glasfaserkabel zu 4x SFP+/SFP28 – OM3;<p>Das Fortinet FG-TRAN-QSFP-4XSFP ist ein MPO-Breakout-Glasfaserkabel. Über OM3-Multimode-Fasern teilt es einen MPO-Port auf 4x SFP+/SFP28 auf und überbrückt eine Länge von 1 m.</p><p>Die Transceiver sind nicht im Lieferumfang enthalten. Als Original-Fortinet-Neuware wird das Kabel versiegelt geliefert und ist auf Fortinet-Produkten qualifiziert.</p>;<p>Das Fortinet FG-TRAN-QSFP-4XSFP ist ein Breakout-Glasfaserkabel mit MPO-Anschluss auf der einen und LC-Duplex-Steckern auf der anderen Seite.</p><p>Über OM3-Multimode-Fasern teilt das Kabel einen MPO-Port auf 4x SFP+/SFP28 auf und überbrückt eine Länge von 1 m Die zugehörigen Transceiver sind nicht enthalten und separat zu beschaffen.</p><p>Fortinet-Breakout-Kabel sind auf den passenden Schnittstellen von Fortinet-Produkten qualifiziert. Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die parallele Anbindung mehrerer Ports an einen Highspeed-Port über strukturierte MPO-Glasfaser vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m. Originales Fortinet-MPO-Kabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>;fortinet/fg-tran-qsfp-4xsfp;0,05;0,20;FG-TRAN-QSFP-4XSFP;Fortinet;standard;Stk;Fortinet FG-TRAN-QSFP-4XSFP  MPO-Breakout  | Hexwaren;Original Fortinet FG-TRAN-QSFP-4XSFP -MPO-Breakout-Glasfaserkabel zu 4x SFP+/SFP28, OM3-MMF, . Transceiver nicht enthalten. Neu, versiegelt, für Fortinet-Systeme.;Netzwerk & Infrastruktur;Transceivers & SFP Module;MPO Kabel;TRUE;Y;Y
FG-TRAN-QSFP-4SFP-5;Fortinet FG-TRAN-QSFP-4SFP-5 MPO-Breakout-Glasfaserkabel zu 4x SFP+/SFP28 – OM3;<p>Das Fortinet FG-TRAN-QSFP-4SFP-5 ist ein MPO-Breakout-Glasfaserkabel. Über OM3-Multimode-Fasern teilt es einen MPO-Port auf 4x SFP+/SFP28 auf und überbrückt eine Länge von 5 m.</p><p>Die Transceiver sind nicht im Lieferumfang enthalten. Als Original-Fortinet-Neuware wird das Kabel versiegelt geliefert und ist auf Fortinet-Produkten qualifiziert.</p>;<p>Das Fortinet FG-TRAN-QSFP-4SFP-5 ist ein Breakout-Glasfaserkabel mit MPO-Anschluss auf der einen und LC-Duplex-Steckern auf der anderen Seite.</p><p>Über OM3-Multimode-Fasern teilt das Kabel einen MPO-Port auf 4x SFP+/SFP28 auf und überbrückt eine Länge von 5 m Die zugehörigen Transceiver sind nicht enthalten und separat zu beschaffen.</p><p>Fortinet-Breakout-Kabel sind auf den passenden Schnittstellen von Fortinet-Produkten qualifiziert. Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die parallele Anbindung mehrerer Ports an einen Highspeed-Port über strukturierte MPO-Glasfaser vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 5 m. Originales Fortinet-MPO-Kabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>;fortinet/fg-tran-qsfp-4sfp-5;0,05;0,20;FG-TRAN-QSFP-4SFP-5;Fortinet;standard;Stk;Fortinet FG-TRAN-QSFP-4SFP-5  MPO-Breakout  | Hexwaren;Original Fortinet FG-TRAN-QSFP-4SFP-5 -MPO-Breakout-Glasfaserkabel zu 4x SFP+/SFP28, OM3-MMF, . Transceiver nicht enthalten. Neu, versiegelt, für Fortinet-Systeme.;Netzwerk & Infrastruktur;Transceivers & SFP Module;MPO Kabel;TRUE;Y;Y
FN-CABLE-SFP56-DAC-L1;Fortinet FN-CABLE-SFP56-DAC-L1 50 GE DAC – fest konfektioniert, 1 m;"<p>Das Fortinet FN-CABLE-SFP56-DAC-L1 ist ein 50-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 1 m verbindet es zwei SFP56-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP56-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP56-DAC-L1 ist ein 50-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel zwei SFP56-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP56-DAC-L1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP56-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp56-dac-l1;0,02;0,15;FN-CABLE-SFP56-DAC-L1;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP56-DAC-L1 50G DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-SFP56-DAC-L1 50-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP56-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-SFP56-DAC-LB5;Fortinet FN-CABLE-SFP56-DAC-LB5 50 GE DAC – fest konfektioniert, 2.5 m;"<p>Das Fortinet FN-CABLE-SFP56-DAC-LB5 ist ein 50-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 2.5 m verbindet es zwei SFP56-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP56-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP56-DAC-LB5 ist ein 50-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 2.5 m verbindet das Kabel zwei SFP56-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP56-DAC-LB5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP56-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 2.5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp56-dac-lb5;0,02;0,15;FN-CABLE-SFP56-DAC-LB5;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP56-DAC-LB5 50G DAC 2.5 m | Hexwaren;Original Fortinet FN-CABLE-SFP56-DAC-LB5 50-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 2.5 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP56-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FG-CABLE-SR10-SFP+;Fortinet FG-CABLE-SR10-SFP+ 100 GE MPO-Breakout-Glasfaserkabel zu 10x 10 GE SFP+ – OM3, 1 m;<p>Das Fortinet FG-CABLE-SR10-SFP+ ist ein 100-Gigabit-MPO-Breakout-Glasfaserkabel. Über OM3-Multimode-Fasern teilt es einen MPO-Port auf 10x 10 GE SFP+ auf und überbrückt eine Länge von 1 m.</p><p>Die Transceiver sind nicht im Lieferumfang enthalten. Als Original-Fortinet-Neuware wird das Kabel versiegelt geliefert und ist auf Fortinet-Produkten qualifiziert.</p>;<p>Das Fortinet FG-CABLE-SR10-SFP+ ist ein 100-Gigabit-Breakout-Glasfaserkabel mit MPO-Anschluss auf der einen und LC-Duplex-Steckern auf der anderen Seite.</p><p>Über OM3-Multimode-Fasern teilt das Kabel einen MPO-Port auf 10x 10 GE SFP+ auf und überbrückt eine Länge von 1 m. Die zugehörigen Transceiver sind nicht enthalten und separat zu beschaffen.</p><p>Fortinet-Breakout-Kabel sind auf den passenden Schnittstellen von Fortinet-Produkten qualifiziert. Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die parallele Anbindung mehrerer Ports an einen Highspeed-Port über strukturierte MPO-Glasfaser vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m. Originales Fortinet-MPO-Kabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>;fortinet/fg-cable-sr10-sfp+;0,02;0,15;FG-CABLE-SR10-SFP+;Fortinet;standard;Stk;Fortinet FG-CABLE-SR10-SFP+ 100G MPO-Breakout 1 m | Hexwaren;Original Fortinet FG-CABLE-SR10-SFP+ 100-Gigabit-MPO-Breakout-Glasfaserkabel zu 10x 10 GE SFP+, OM3-MMF, 1 m. Transceiver nicht enthalten. Neu, versiegelt, für Fortinet-Systeme.;Netzwerk & Infrastruktur;Transceivers & SFP Module;MPO Kabel;TRUE;Y;Y
FG-CABLE-SR10-SFP+5;Fortinet FG-CABLE-SR10-SFP+5 100 GE MPO-Breakout-Glasfaserkabel zu 10x 10 GE SFP+ – OM3, 5 m;<p>Das Fortinet FG-CABLE-SR10-SFP+5 ist ein 100-Gigabit-MPO-Breakout-Glasfaserkabel. Über OM3-Multimode-Fasern teilt es einen MPO-Port auf 10x 10 GE SFP+ auf und überbrückt eine Länge von 5 m.</p><p>Die Transceiver sind nicht im Lieferumfang enthalten. Als Original-Fortinet-Neuware wird das Kabel versiegelt geliefert und ist auf Fortinet-Produkten qualifiziert.</p>;<p>Das Fortinet FG-CABLE-SR10-SFP+5 ist ein 100-Gigabit-Breakout-Glasfaserkabel mit MPO-Anschluss auf der einen und LC-Duplex-Steckern auf der anderen Seite.</p><p>Über OM3-Multimode-Fasern teilt das Kabel einen MPO-Port auf 10x 10 GE SFP+ auf und überbrückt eine Länge von 5 m. Die zugehörigen Transceiver sind nicht enthalten und separat zu beschaffen.</p><p>Fortinet-Breakout-Kabel sind auf den passenden Schnittstellen von Fortinet-Produkten qualifiziert. Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die parallele Anbindung mehrerer Ports an einen Highspeed-Port über strukturierte MPO-Glasfaser vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 5 m. Originales Fortinet-MPO-Kabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>;fortinet/fg-cable-sr10-sfp+5;0,02;0,15;FG-CABLE-SR10-SFP+5;Fortinet;standard;Stk;Fortinet FG-CABLE-SR10-SFP+5 MPO-Breakout 5 m | Hexwaren;Original Fortinet FG-CABLE-SR10-SFP+5 100-Gigabit-MPO-Breakout-Glasfaserkabel zu 10x 10 GE SFP+, OM3-MMF, 5 m. Transceiver nicht enthalten. Neu, versiegelt, für Fortinet-Systeme.;Netzwerk & Infrastruktur;Transceivers & SFP Module;MPO Kabel;TRUE;Y;Y
FN-CABLE-QSFP28-1;Fortinet FN-CABLE-QSFP28-1 100 GE DAC – fest konfektioniert, 1 m;"<p>Das Fortinet FN-CABLE-QSFP28-1 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 1 m verbindet es zwei QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP28-1 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel zwei QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP28-1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp28-1;0,05;0,20;FN-CABLE-QSFP28-1;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP28-1 100G DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-QSFP28-1 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP28-2;Fortinet FN-CABLE-QSFP28-2 100 GE DAC – fest konfektioniert, 2 m;"<p>Das Fortinet FN-CABLE-QSFP28-2 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 2 m verbindet es zwei QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP28-2 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 2 m verbindet das Kabel zwei QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP28-2 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 2 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp28-2;0,05;0,20;FN-CABLE-QSFP28-2;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP28-2 100G DAC 2 m | Hexwaren;Original Fortinet FN-CABLE-QSFP28-2 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 2 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP28-3;Fortinet FN-CABLE-QSFP28-3 100 GE DAC – fest konfektioniert, 3 m;"<p>Das Fortinet FN-CABLE-QSFP28-3 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 3 m verbindet es zwei QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP28-3 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 3 m verbindet das Kabel zwei QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP28-3 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 3 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp28-3;0,05;0,20;FN-CABLE-QSFP28-3;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP28-3 100G DAC 3 m | Hexwaren;Original Fortinet FN-CABLE-QSFP28-3 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 3 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP28-5;Fortinet FN-CABLE-QSFP28-5 100 GE DAC – fest konfektioniert, 5 m;"<p>Das Fortinet FN-CABLE-QSFP28-5 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 5 m verbindet es zwei QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP28-5 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 5 m verbindet das Kabel zwei QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP28-5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp28-5;0,05;0,20;FN-CABLE-QSFP28-5;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP28-5 100G DAC 5 m | Hexwaren;Original Fortinet FN-CABLE-QSFP28-5 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 5 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP28-4SFP28-1;Fortinet FN-CABLE-QSFP28-4SFP28-1 100 GE Breakout-DAC zu 4x 25 GE SFP28 – 1 m;"<p>Das Fortinet FN-CABLE-QSFP28-4SFP28-1 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC) für den Breakout zu 4x 25 GE SFP28. Über eine Länge von 1 m verbindet es einen DAC-Port mit 4x 25 GE SFP28 direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP28/QSFP+, SFP28/SFP+-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP28-4SFP28-1 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel für den Breakout zu 4x 25 GE SFP28 im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel einen DAC-Port mit 4x 25 GE SFP28 direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP28-4SFP28-1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP28/QSFP+, SFP28/SFP+-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp28-4sfp28-1;0,05;0,20;FN-CABLE-QSFP28-4SFP28-1;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP28-4SFP28-1 DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-QSFP28-4SFP28-1 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m Breakout zu 4x 25 GE SFP28. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QS;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
