Artikelnummer,Attributname,Attributwert
C-D800-D800-2M,FAQ,"Welche Datenrate und Bauform hat das C-D800-D800-2M?||Das C-D800-D800-2M ist ein QSFP-DD800-Kabel mit 800 Gbit/s nach 800GBASE-CR8.##Welche Länge hat das C-D800-D800-2M?||Das C-D800-D800-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-D800-D800-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-D800-D800-2M?||Das C-D800-D800-2M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das C-D800-D800-2M?||Das C-D800-D800-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-D800-D800-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-D800-D800-2M mit Arista-Geräten kompatibel?||Das C-D800-D800-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-1M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-1M?||Das A-D800-D800-1M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-1M?||Das A-D800-D800-1M hat eine feste Länge von 1 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-1M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-1M?||Das A-D800-D800-1M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-1M?||Das A-D800-D800-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-1M mit Arista-Geräten kompatibel?||Das A-D800-D800-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-3M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-3M?||Das A-D800-D800-3M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-3M?||Das A-D800-D800-3M hat eine feste Länge von 3 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-3M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-3M?||Das A-D800-D800-3M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-3M?||Das A-D800-D800-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-3M mit Arista-Geräten kompatibel?||Das A-D800-D800-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-5M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-5M?||Das A-D800-D800-5M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-5M?||Das A-D800-D800-5M hat eine feste Länge von 5 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-5M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-5M?||Das A-D800-D800-5M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-5M?||Das A-D800-D800-5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-5M mit Arista-Geräten kompatibel?||Das A-D800-D800-5M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-7M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-7M?||Das A-D800-D800-7M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-7M?||Das A-D800-D800-7M hat eine feste Länge von 7 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-7M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-7M?||Das A-D800-D800-7M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-7M?||Das A-D800-D800-7M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-7M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-7M mit Arista-Geräten kompatibel?||Das A-D800-D800-7M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-10M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-10M?||Das A-D800-D800-10M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-10M?||Das A-D800-D800-10M hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-10M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-10M?||Das A-D800-D800-10M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-10M?||Das A-D800-D800-10M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-10M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-10M mit Arista-Geräten kompatibel?||Das A-D800-D800-10M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-15M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-15M?||Das A-D800-D800-15M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-15M?||Das A-D800-D800-15M hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-15M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-15M?||Das A-D800-D800-15M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-15M?||Das A-D800-D800-15M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-15M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-15M mit Arista-Geräten kompatibel?||Das A-D800-D800-15M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-20M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-20M?||Das A-D800-D800-20M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-20M?||Das A-D800-D800-20M hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-20M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-20M?||Das A-D800-D800-20M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-20M?||Das A-D800-D800-20M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-20M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-20M mit Arista-Geräten kompatibel?||Das A-D800-D800-20M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-25M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-25M?||Das A-D800-D800-25M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-25M?||Das A-D800-D800-25M hat eine feste Länge von 25 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-25M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-25M?||Das A-D800-D800-25M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-25M?||Das A-D800-D800-25M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-25M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-25M mit Arista-Geräten kompatibel?||Das A-D800-D800-25M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
A-D800-D800-30M,FAQ,"Welche Datenrate und Bauform hat das A-D800-D800-30M?||Das A-D800-D800-30M ist ein QSFP-DD800-Kabel mit 800 Gbit/s.##Welche Länge hat das A-D800-D800-30M?||Das A-D800-D800-30M hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das A-D800-D800-30M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das A-D800-D800-30M?||Das A-D800-D800-30M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das A-D800-D800-30M?||Das A-D800-D800-30M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das A-D800-D800-30M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das A-D800-D800-30M mit Arista-Geräten kompatibel?||Das A-D800-D800-30M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QDD-800G-2XDR4,FAQ,"Welche Datenrate und Bauform hat das QDD-800G-2XDR4?||Das QDD-800G-2XDR4 ist ein QSFP-DD800-Modul mit 800 Gbit/s nach 100GBASE-FR.##Welchen Stecker und welche Schnittstelle nutzt das QDD-800G-2XDR4?||Das QDD-800G-2XDR4 hat den Formfaktor QSFP-DD800 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QDD-800G-2XDR4?||Laut Spezifikation erreicht das QDD-800G-2XDR4 bis zu 2 km (Wellenlänge 1310 nm (parallele SMF)).##Welcher Fasertyp ist erforderlich?||Das QDD-800G-2XDR4 ist für parallele Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QDD-800G-2XDR4 DOM/DDM?||Ja, das QDD-800G-2XDR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QDD-800G-2XDR4?||Das QDD-800G-2XDR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QDD-800G-2XDR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QDD-800G-2XDR4 mit Arista-Geräten kompatibel?||Das QDD-800G-2XDR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QDD-800G-2PLR4,FAQ,"Welche Datenrate und Bauform hat das QDD-800G-2PLR4?||Das QDD-800G-2PLR4 ist ein QSFP-DD800-Modul mit 800 Gbit/s nach 100GBASE-LR.##Welchen Stecker und welche Schnittstelle nutzt das QDD-800G-2PLR4?||Das QDD-800G-2PLR4 hat den Formfaktor QSFP-DD800 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QDD-800G-2PLR4?||Laut Spezifikation erreicht das QDD-800G-2PLR4 bis zu 10 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QDD-800G-2PLR4 ist für parallele Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QDD-800G-2PLR4 DOM/DDM?||Ja, das QDD-800G-2PLR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QDD-800G-2PLR4?||Das QDD-800G-2PLR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QDD-800G-2PLR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QDD-800G-2PLR4 mit Arista-Geräten kompatibel?||Das QDD-800G-2PLR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QDD-800G-2FR4,FAQ,"Welche Datenrate und Bauform hat das QDD-800G-2FR4?||Das QDD-800G-2FR4 ist ein QSFP-DD800-Modul mit 800 Gbit/s nach 400GBASE-FR4.##Welchen Stecker und welche Schnittstelle nutzt das QDD-800G-2FR4?||Das QDD-800G-2FR4 hat den Formfaktor QSFP-DD800 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QDD-800G-2FR4?||Laut Spezifikation erreicht das QDD-800G-2FR4 bis zu 2 km (Wellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QDD-800G-2FR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QDD-800G-2FR4 DOM/DDM?||Ja, das QDD-800G-2FR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QDD-800G-2FR4?||Das QDD-800G-2FR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QDD-800G-2FR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QDD-800G-2FR4 mit Arista-Geräten kompatibel?||Das QDD-800G-2FR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QDD-800G-2LR4,FAQ,"Welche Datenrate und Bauform hat das QDD-800G-2LR4?||Das QDD-800G-2LR4 ist ein QSFP-DD800-Modul mit 800 Gbit/s nach 400GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das QDD-800G-2LR4?||Das QDD-800G-2LR4 hat den Formfaktor QSFP-DD800 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QDD-800G-2LR4?||Laut Spezifikation erreicht das QDD-800G-2LR4 bis zu 10 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QDD-800G-2LR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QDD-800G-2LR4 DOM/DDM?||Ja, das QDD-800G-2LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QDD-800G-2LR4?||Das QDD-800G-2LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QDD-800G-2LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QDD-800G-2LR4 mit Arista-Geräten kompatibel?||Das QDD-800G-2LR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-O-O-400G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-O-O-400G-1M?||Das CAB-O-O-400G-1M ist ein OSFP-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-O-O-400G-1M?||Das CAB-O-O-400G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-O-O-400G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-O-O-400G-1M?||Das CAB-O-O-400G-1M ist als OSFP auf OSFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-O-O-400G-1M?||Das CAB-O-O-400G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-O-O-400G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-O-O-400G-1M mit Arista-Geräten kompatibel?||Das CAB-O-O-400G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-O-O-400G-2M,FAQ,"Welche Datenrate und Bauform hat das CAB-O-O-400G-2M?||Das CAB-O-O-400G-2M ist ein OSFP-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-O-O-400G-2M?||Das CAB-O-O-400G-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-O-O-400G-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-O-O-400G-2M?||Das CAB-O-O-400G-2M ist als OSFP auf OSFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-O-O-400G-2M?||Das CAB-O-O-400G-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-O-O-400G-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-O-O-400G-2M mit Arista-Geräten kompatibel?||Das CAB-O-O-400G-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-O-O-400G-3M,FAQ,"Welche Datenrate und Bauform hat das CAB-O-O-400G-3M?||Das CAB-O-O-400G-3M ist ein OSFP-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-O-O-400G-3M?||Das CAB-O-O-400G-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-O-O-400G-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-O-O-400G-3M?||Das CAB-O-O-400G-3M ist als OSFP auf OSFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-O-O-400G-3M?||Das CAB-O-O-400G-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-O-O-400G-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-O-O-400G-3M mit Arista-Geräten kompatibel?||Das CAB-O-O-400G-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-O-2Q-400G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-O-2Q-400G-1M?||Das CAB-O-2Q-400G-1M ist ein OSFP-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-O-2Q-400G-1M?||Das CAB-O-2Q-400G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-O-2Q-400G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-O-2Q-400G-1M?||Das CAB-O-2Q-400G-1M ist als OSFP auf 2x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-O-2Q-400G-1M?||Das CAB-O-2Q-400G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-O-2Q-400G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-O-2Q-400G-1M mit Arista-Geräten kompatibel?||Das CAB-O-2Q-400G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-O-2Q-400G-2M,FAQ,"Welche Datenrate und Bauform hat das CAB-O-2Q-400G-2M?||Das CAB-O-2Q-400G-2M ist ein OSFP-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-O-2Q-400G-2M?||Das CAB-O-2Q-400G-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-O-2Q-400G-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-O-2Q-400G-2M?||Das CAB-O-2Q-400G-2M ist als OSFP auf 2x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-O-2Q-400G-2M?||Das CAB-O-2Q-400G-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-O-2Q-400G-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-O-2Q-400G-2M mit Arista-Geräten kompatibel?||Das CAB-O-2Q-400G-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-O-2Q-400G-3M,FAQ,"Welche Datenrate und Bauform hat das CAB-O-2Q-400G-3M?||Das CAB-O-2Q-400G-3M ist ein OSFP-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-O-2Q-400G-3M?||Das CAB-O-2Q-400G-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-O-2Q-400G-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-O-2Q-400G-3M?||Das CAB-O-2Q-400G-3M ist als OSFP auf 2x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-O-2Q-400G-3M?||Das CAB-O-2Q-400G-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-O-2Q-400G-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-O-2Q-400G-3M mit Arista-Geräten kompatibel?||Das CAB-O-2Q-400G-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
