Artikelnummer,Attributname,Attributwert
J9153A,FAQ,"Welche Datenrate und Bauform hat das J9153A?||Das J9153A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das J9153A?||Das J9153A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das J9153A?||Laut Spezifikation erreicht das J9153A bis zu 40 km (Wellenlänge 1550 nm).##Welcher Fasertyp ist erforderlich?||Das J9153A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das J9153A DOM/DDM?||Ja, das J9153A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das J9153A?||Das J9153A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9153A typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das J9153A mit HPE-Geräten kompatibel?||Das J9153A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9153D,FAQ,"Welche Datenrate und Bauform hat das J9153D?||Das J9153D ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das J9153D?||Das J9153D hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das J9153D?||Laut Spezifikation erreicht das J9153D bis zu 40 km (Wellenlänge 1550 nm).##Welcher Fasertyp ist erforderlich?||Das J9153D ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das J9153D DOM/DDM?||Ja, das J9153D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das J9153D?||Das J9153D ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9153D typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das J9153D mit HPE-Geräten kompatibel?||Das J9153D ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S2P32A,FAQ,"Welche Datenrate und Bauform hat das S2P32A?||Das S2P32A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S2P32A?||Das S2P32A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das S2P32A?||Laut Spezifikation erreicht das S2P32A bis zu 40 km (Wellenlänge 1550 nm).##Welcher Fasertyp ist erforderlich?||Das S2P32A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S2P32A DOM/DDM?||Ja, das S2P32A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S2P32A?||Das S2P32A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S2P32A typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das S2P32A mit HPE-Geräten kompatibel?||Das S2P32A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S6H21A,FAQ,"Welche Datenrate und Bauform hat das S6H21A?||Das S6H21A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S6H21A?||Das S6H21A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das S6H21A?||Laut Spezifikation erreicht das S6H21A bis zu 10 km (Wellenlänge TX 1330 nm / RX 1270 nm).##Welcher Fasertyp ist erforderlich?||Das S6H21A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S6H21A DOM/DDM?||Ja, das S6H21A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S6H21A?||Das S6H21A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S6H21A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S6H21A mit HPE-Geräten kompatibel?||Das S6H21A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S6H20A,FAQ,"Welche Datenrate und Bauform hat das S6H20A?||Das S6H20A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S6H20A?||Das S6H20A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das S6H20A?||Laut Spezifikation erreicht das S6H20A bis zu 10 km (Wellenlänge TX 1270 nm / RX 1330 nm).##Welcher Fasertyp ist erforderlich?||Das S6H20A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S6H20A DOM/DDM?||Ja, das S6H20A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S6H20A?||Das S6H20A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S6H20A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S6H20A mit HPE-Geräten kompatibel?||Das S6H20A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S2P30A,FAQ,"Welche Datenrate und Bauform hat das S2P30A?||Das S2P30A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S2P30A?||Das S2P30A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das S2P30A?||Laut Spezifikation erreicht das S2P30A bis zu 400 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das S2P30A ist für OM4-Multimode-Glasfaser ausgelegt.##Unterstützt das S2P30A DOM/DDM?||Ja, das S2P30A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S2P30A?||Das S2P30A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S2P30A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das S2P30A mit HPE-Geräten kompatibel?||Das S2P30A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S6H24A,FAQ,"Welche Datenrate und Bauform hat das S6H24A?||Das S6H24A ist ein SFP+-Modul mit 10 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das S6H24A?||Das S6H24A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das S6H24A?||Laut Spezifikation erreicht das S6H24A bis zu 10 km (Wellenlänge TX 1330 nm / RX 1270 nm).##Welcher Fasertyp ist erforderlich?||Das S6H24A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S6H24A DOM/DDM?||Ja, das S6H24A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S6H24A?||Das S6H24A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S6H24A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S6H24A mit HPE-Geräten kompatibel?||Das S6H24A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S6H22A,FAQ,"Welche Datenrate und Bauform hat das S6H22A?||Das S6H22A ist ein SFP+-Modul mit 10 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das S6H22A?||Das S6H22A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das S6H22A?||Laut Spezifikation erreicht das S6H22A bis zu 10 km (Wellenlänge TX 1270 nm / RX 1330 nm).##Welcher Fasertyp ist erforderlich?||Das S6H22A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S6H22A DOM/DDM?||Ja, das S6H22A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S6H22A?||Das S6H22A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S6H22A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S6H22A mit HPE-Geräten kompatibel?||Das S6H22A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL563C,FAQ,"Welche Datenrate und Bauform hat das JL563C?||Das JL563C ist ein SFP+-Modul mit 10 Gbit/s nach 10GBASE-T.##Welchen Stecker und welche Schnittstelle nutzt das JL563C?||Das JL563C hat den Formfaktor SFP+ mit RJ45-Schnittstelle.##Welche Reichweite erreicht das JL563C?||Laut Spezifikation erreicht das JL563C bis zu 30 m.##Welcher Fasertyp ist erforderlich?||Das JL563C ist für Kupfer (Twisted-Pair) ausgelegt.##Unterstützt das JL563C DOM/DDM?||Nein, das JL563C unterstützt kein DOM/DDM.##In welchem Temperaturbereich arbeitet das JL563C?||Das JL563C ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL563C typischerweise eingesetzt?||Typischer Einsatz: Zugriffs-/Verteilnetz (Kupfer).##Ist das JL563C mit HPE-Geräten kompatibel?||Das JL563C ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9281B,FAQ,"Welche Datenrate und Bauform hat das J9281B?||Das J9281B ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das J9281B?||Das J9281B hat eine feste Länge von 1 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das J9281B eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das J9281B?||Das J9281B ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9281B typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das J9281B mit HPE-Geräten kompatibel?||Das J9281B ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9281D,FAQ,"Welche Datenrate und Bauform hat das J9281D?||Das J9281D ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das J9281D?||Das J9281D hat eine feste Länge von 1 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das J9281D eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das J9281D?||Das J9281D ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9281D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das J9281D mit HPE-Geräten kompatibel?||Das J9281D ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9283B,FAQ,"Welche Datenrate und Bauform hat das J9283B?||Das J9283B ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das J9283B?||Das J9283B hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das J9283B eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das J9283B?||Das J9283B ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9283B typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das J9283B mit HPE-Geräten kompatibel?||Das J9283B ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9283D,FAQ,"Welche Datenrate und Bauform hat das J9283D?||Das J9283D ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das J9283D?||Das J9283D hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das J9283D eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das J9283D?||Das J9283D ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9283D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das J9283D mit HPE-Geräten kompatibel?||Das J9283D ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9285B,FAQ,"Welche Datenrate und Bauform hat das J9285B?||Das J9285B ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das J9285B?||Das J9285B hat eine feste Länge von 7 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das J9285B eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das J9285B?||Das J9285B ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9285B typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das J9285B mit HPE-Geräten kompatibel?||Das J9285B ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9285D,FAQ,"Welche Datenrate und Bauform hat das J9285D?||Das J9285D ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das J9285D?||Das J9285D hat eine feste Länge von 7 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das J9285D eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das J9285D?||Das J9285D ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9285D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das J9285D mit HPE-Geräten kompatibel?||Das J9285D ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
487655-B21,FAQ,"Welche Datenrate und Bauform hat das 487655-B21?||Das 487655-B21 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das 487655-B21?||Das 487655-B21 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das 487655-B21 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das 487655-B21?||Das 487655-B21 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 487655-B21 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das 487655-B21 mit HPE-Geräten kompatibel?||Das 487655-B21 ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
537963-B21,FAQ,"Welche Datenrate und Bauform hat das 537963-B21?||Das 537963-B21 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das 537963-B21?||Das 537963-B21 hat eine feste Länge von 5 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das 537963-B21 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das 537963-B21?||Das 537963-B21 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 537963-B21 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das 537963-B21 mit HPE-Geräten kompatibel?||Das 537963-B21 ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL745A,FAQ,"Welche Datenrate und Bauform hat das JL745A?||Das JL745A ist ein SFP-Modul mit 1 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das JL745A?||Das JL745A hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das JL745A?||Laut Spezifikation erreicht das JL745A bis zu 500 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das JL745A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JL745A DOM/DDM?||Ja, das JL745A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL745A?||Das JL745A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL745A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JL745A mit HPE-Geräten kompatibel?||Das JL745A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL780A,FAQ,"Welche Datenrate und Bauform hat das JL780A?||Das JL780A ist ein SFP-Modul mit 1 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL780A?||Das JL780A hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das JL780A?||Laut Spezifikation erreicht das JL780A bis zu 500 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das JL780A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JL780A DOM/DDM?||Ja, das JL780A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL780A?||Das JL780A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das JL780A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JL780A mit HPE-Geräten kompatibel?||Das JL780A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL746A,FAQ,"Welche Datenrate und Bauform hat das JL746A?||Das JL746A ist ein SFP-Modul mit 1 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das JL746A?||Das JL746A hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das JL746A?||Laut Spezifikation erreicht das JL746A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das JL746A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JL746A DOM/DDM?||Ja, das JL746A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL746A?||Das JL746A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL746A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JL746A mit HPE-Geräten kompatibel?||Das JL746A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL781A,FAQ,"Welche Datenrate und Bauform hat das JL781A?||Das JL781A ist ein SFP-Modul mit 1 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL781A?||Das JL781A hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das JL781A?||Laut Spezifikation erreicht das JL781A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das JL781A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JL781A DOM/DDM?||Ja, das JL781A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL781A?||Das JL781A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das JL781A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JL781A mit HPE-Geräten kompatibel?||Das JL781A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J4860C,FAQ,"Welche Datenrate und Bauform hat das J4860C?||Das J4860C ist ein SFP-Modul mit 1 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das J4860C?||Das J4860C hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das J4860C?||Laut Spezifikation erreicht das J4860C bis zu 70 km (Wellenlänge 1550 nm).##Welcher Fasertyp ist erforderlich?||Das J4860C ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das J4860C DOM/DDM?||Ja, das J4860C unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das J4860C?||Das J4860C ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J4860C typischerweise eingesetzt?||Typischer Einsatz: Weitverkehrsnetz (Langstrecke).##Ist das J4860C mit HPE-Geräten kompatibel?||Das J4860C ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J4860D,FAQ,"Welche Datenrate und Bauform hat das J4860D?||Das J4860D ist ein SFP-Modul mit 1 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das J4860D?||Das J4860D hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das J4860D?||Laut Spezifikation erreicht das J4860D bis zu 70 km (Wellenlänge 1550 nm).##Welcher Fasertyp ist erforderlich?||Das J4860D ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das J4860D DOM/DDM?||Ja, das J4860D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das J4860D?||Das J4860D ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J4860D typischerweise eingesetzt?||Typischer Einsatz: Weitverkehrsnetz (Langstrecke).##Ist das J4860D mit HPE-Geräten kompatibel?||Das J4860D ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J8177C,FAQ,"Welche Datenrate und Bauform hat das J8177C?||Das J8177C ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-T.##Welchen Stecker und welche Schnittstelle nutzt das J8177C?||Das J8177C hat den Formfaktor SFP mit RJ45-Schnittstelle.##Welcher Fasertyp ist erforderlich?||Das J8177C ist für Kupfer (Twisted-Pair) ausgelegt.##Unterstützt das J8177C DOM/DDM?||Nein, das J8177C unterstützt kein DOM/DDM.##In welchem Temperaturbereich arbeitet das J8177C?||Das J8177C ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J8177C typischerweise eingesetzt?||Typischer Einsatz: Zugriffs-/Verteilnetz (Kupfer).##Ist das J8177C mit HPE-Geräten kompatibel?||Das J8177C ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J8177E,FAQ,"Welche Datenrate und Bauform hat das J8177E?||Das J8177E ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-T.##Welchen Stecker und welche Schnittstelle nutzt das J8177E?||Das J8177E hat den Formfaktor SFP mit RJ45-Schnittstelle.##Welche Reichweite erreicht das J8177E?||Laut Spezifikation erreicht das J8177E bis zu 100 m.##Welcher Fasertyp ist erforderlich?||Das J8177E ist für Kupfer (Twisted-Pair) ausgelegt.##Unterstützt das J8177E DOM/DDM?||Nein, das J8177E unterstützt kein DOM/DDM.##In welchem Temperaturbereich arbeitet das J8177E?||Das J8177E ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J8177E typischerweise eingesetzt?||Typischer Einsatz: Zugriffs-/Verteilnetz (Kupfer).##Ist das J8177E mit HPE-Geräten kompatibel?||Das J8177E ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL747B,FAQ,"Welche Datenrate und Bauform hat das JL747B?||Das JL747B ist ein SFP-Modul mit 1 Gbit/s nach 1000BASE-T.##Welchen Stecker und welche Schnittstelle nutzt das JL747B?||Das JL747B hat den Formfaktor SFP mit RJ45-Schnittstelle.##Welche Reichweite erreicht das JL747B?||Laut Spezifikation erreicht das JL747B bis zu 100 m.##Welcher Fasertyp ist erforderlich?||Das JL747B ist für Kupfer (Twisted-Pair) ausgelegt.##Unterstützt das JL747B DOM/DDM?||Nein, das JL747B unterstützt kein DOM/DDM.##In welchem Temperaturbereich arbeitet das JL747B?||Das JL747B ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL747B typischerweise eingesetzt?||Typischer Einsatz: Zugriffs-/Verteilnetz (Kupfer).##Ist das JL747B mit HPE-Geräten kompatibel?||Das JL747B ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9142B,FAQ,"Welche Datenrate und Bauform hat das J9142B?||Das J9142B ist ein SFP-Modul mit 1 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das J9142B?||Das J9142B hat den Formfaktor SFP mit LC-Schnittstelle.##Welche Reichweite erreicht das J9142B?||Laut Spezifikation erreicht das J9142B bis zu 10 km (Wellenlänge TX 1490 nm / RX 1310 nm (BiDi)).##Welcher Fasertyp ist erforderlich?||Das J9142B ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das J9142B DOM/DDM?||Ja, das J9142B unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das J9142B?||Das J9142B ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9142B typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das J9142B mit HPE-Geräten kompatibel?||Das J9142B ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
